source,target,support_weighted,support_unweighted
MLP19,MLP21,0.1864681210469227,0.18887980376124286
MLP12,MLP16,0.18056772513464933,0.17743254292722813
L16H4,MLP17,0.17823767402403098,0.1757972199509403
L21H12,L23H5,0.17217964266560098,0.17416189697465248
L17H8,L21H12,0.16888624569433272,0.16843826655764513
MLP16,L20H5,0.1630991971589887,0.1643499591169256
MLP16,L17H2,0.1579950665520813,0.1553556827473426
L13H9,MLP16,0.15261594984134322,0.15372035977105478
MLP17,MLP18,0.15245062919533578,0.15044971381847916
MLP11,L17H8,0.15195172592933726,0.15126737530662307
MLP18,L21H12,0.1461615197714942,0.1471790678659035
Input Embed,MLP2,0.1419358246225045,0.14309076042518398
MLP18,L21H1,0.1397124547071206,0.1381847914963205
MLP11,MLP12,0.13804995409310075,0.1373671300081766
L21H1,L23H5,0.13773301229421298,0.13654946852003272
MLP16,L17H12,0.13454453252263934,0.13164349959116925
Input Embed,L2H15,0.1329143229061988,0.13246116107931316
L18H14,MLP19,0.1302646863784441,0.12919051512673754
L12H6,MLP16,0.1287510712334068,0.12919051512673754
Input Embed,MLP4,0.1280290779619395,0.12919051512673754
L10H2,MLP11,0.11322630479451165,0.11447260834014718
MLP11,MLP17,0.1131559567689963,0.11365494685200327
MLP11,L16H4,0.10959589494031456,0.107113654946852
L16H4,L17H8,0.10295024410106442,0.10220768601798855
MLP16,MLP18,0.10227303612271628,0.10139002452984465
MLP20,L21H12,0.10166708266516436,0.1054783319705642
MLP12,L13H9,0.10105096226170852,0.09893704006541292
MLP11,L13H9,0.09800275490470502,0.09566639411283728
L17H8,L21H1,0.0958710419234159,0.09321340964840556
MLP13,MLP16,0.09559660551292049,0.09811937857726902
L2H14,MLP5,0.09544137926372642,0.09566639411283728
MLP12,MLP17,0.09447070084467031,0.09566639411283728
MLP18,MLP19,0.09412310211622942,0.09484873262469337
L18H14,L21H12,0.09387413031362021,0.09566639411283728
MLP20,L21H1,0.09295078528681622,0.09566639411283728
Input Embed,MLP6,0.09283194020776181,0.09157808667211774
L23H5,L24H6,0.09246689751409709,0.09403107113654947
L13H6,MLP16,0.09140113786962349,0.09321340964840556
L12H6,L13H9,0.0905932406713369,0.09239574816026165
MLP12,L16H4,0.08882627239533265,0.0874897792313982
MLP19,L20H14,0.0887981927548968,0.08585445625511039
L18H14,L21H1,0.08822828048699205,0.08585445625511039
Input Embed,MLP3,0.08792646687486236,0.0874897792313982
MLP12,L17H8,0.08743918273700484,0.08830744071954211
L13H3,MLP16,0.0859687200606697,0.08503679476696648
Input Embed,MLP5,0.08344560112088151,0.08258381030253475
L20H14,L21H1,0.0827422217514892,0.07931316434995912
L16H8,L17H8,0.08175069484722092,0.07931316434995912
L9H3,MLP12,0.08094917074295059,0.07849550286181521
L23H5,MLP27,0.08058019651298623,0.08094848732624693
MLP11,MLP13,0.0805341052795929,0.08013082583810302
L16H8,L17H2,0.07999726182406217,0.07849550286181521
L2H14,L4H15,0.07964405082292146,0.08176614881439084
Input Embed,L9H3,0.07938390833139108,0.07686017988552739
L12H6,MLP13,0.07917275249951765,0.08421913327882256
L9H3,MLP11,0.07777030260990261,0.07604251839738348
L17H12,MLP19,0.07658355918071152,0.07604251839738348
MLP12,L16H8,0.07541408244311214,0.07604251839738348
L17H8,MLP18,0.07535777559319033,0.07604251839738348
L20H14,L21H12,0.07522551773942582,0.07277187244480784
MLP21,L24H6,0.0715482440636395,0.07358953393295176
L2H14,L10H2,0.07052036595575603,0.07277187244480784
L2H14,MLP6,0.07026110544278963,0.0686835650040883
MLP12,MLP13,0.06832283991175722,0.0686835650040883
Input Embed,MLP1,0.06649108480518413,0.06704824202780049
Input Embed,MLP0,0.06638645678136126,0.06541291905151267
L12H6,L21H12,0.0657025184008178,0.06623058053965658
MLP13,L17H8,0.0652891444867289,0.06623058053965658
L10H2,L12H6,0.06472303971677378,0.0678659035159444
MLP19,L23H6,0.06392367992455446,0.06459525756336877
Input Embed,L4H15,0.0619598520261105,0.06295993458708095
Input Embed,MLP11,0.06186921453521937,0.059689288634505316
MLP21,MLP27,0.06172933933021234,0.06132461161079313
L2H14,L6H0,0.061607042408251746,0.06623058053965658
MLP11,L16H8,0.06146370856374643,0.06050695012264922
L10H2,MLP12,0.06104101726438654,0.06214227309893704
L15H5,MLP16,0.060097922800977414,0.05723630417007359
L2H14,MLP9,0.058213854409125736,0.058871627146361405
L13H9,L21H12,0.05804567811527011,0.0580539656582175
MLP17,L20H14,0.05726791072312397,0.05560098119378577
L2H14,MLP12,0.05712869252480012,0.0580539656582175
MLP11,L17H12,0.05661428087178053,0.05478331970564186
Input Embed,L3H14,0.055194305167836515,0.05560098119378577
L16H9,MLP19,0.0540363897065061,0.05478331970564186
L15H5,L16H8,0.05321028188252317,0.050695012264922325
L2H14,L9H3,0.05313992251342554,0.05233033524121014
L17H2,MLP18,0.05298396367398325,0.053147996729354045
L17H12,L21H12,0.052557961221640775,0.05151267375306623
Input Embed,L6H0,0.052079686885359286,0.05396565821749796
L16H9,L17H8,0.05198158867649398,0.050695012264922325
L2H14,MLP3,0.05151847256281504,0.05233033524121014
L17H2,MLP19,0.05055639031185215,0.05151267375306623
MLP11,L13H3,0.05051218491271523,0.05151267375306623
L2H14,L6H8,0.050366621753737094,0.04905968928863451
MLP9,L12H6,0.04872377267573861,0.05151267375306623
L11H1,MLP16,0.04830341458281666,0.04578904333605887
MLP17,L23H6,0.04803815963599148,0.047424366312346686
MLP13,L16H4,0.04799450801948984,0.04660670482420278
L17H2,L21H12,0.0478329557059074,0.047424366312346686
MLP13,MLP17,0.04776704787443902,0.04905968928863451
MLP10,L16H8,0.04747034418282887,0.044971381847914965
L12H6,MLP17,0.047421500520064594,0.05151267375306623
MLP19,MLP20,0.046944498752875624,0.04660670482420278
MLP6,MLP11,0.046401293042806775,0.044971381847914965
MLP17,MLP21,0.045623843529073706,0.044971381847914965
L21H12,MLP22,0.04453584259732109,0.04578904333605887
L17H8,L18H14,0.04452076687073448,0.04578904333605887
L13H6,L16H8,0.043847079854375796,0.044971381847914965
L2H14,L3H14,0.04383281505116216,0.044153720359771054
L21H1,MLP22,0.043771335292875205,0.044971381847914965
L13H6,L16H4,0.04365338880380967,0.04660670482420278
MLP9,MLP11,0.042961483357268695,0.044153720359771054
L2H15,MLP11,0.04215649290214334,0.04088307440719542
L11H9,MLP12,0.042129144262634276,0.041700735895339326
L6H0,MLP11,0.04200653714078202,0.044971381847914965
L12H6,L16H9,0.04192581546280148,0.04088307440719542
L4H15,MLP11,0.041867598458681106,0.041700735895339326
MLP11,L17H2,0.040382977216120046,0.04088307440719542
L17H8,MLP21,0.039786992384611156,0.039247751430907606
L2H14,MLP4,0.03882699506210115,0.04088307440719542
L13H13,MLP16,0.038466440194660854,0.038430089942763694
MLP20,MLP21,0.03841294464779919,0.041700735895339326
L16H13,MLP17,0.03822268141960809,0.03679476696647588
MLP12,L17H12,0.03758106237978448,0.03679476696647588
L19H6,L21H12,0.03744532110977443,0.038430089942763694
L17H8,MLP20,0.03743946329133851,0.03761242845461979
L16H4,MLP19,0.03737470137669893,0.038430089942763694
MLP17,L19H6,0.03692433395677964,0.038430089942763694
Input Embed,MLP10,0.03665400648403021,0.03515944399018806
MLP4,MLP11,0.03633249768756565,0.035977105478331974
L17H2,L21H1,0.03607505428817732,0.03434178250204415
MLP16,MLP21,0.03584876515438438,0.035977105478331974
MLP9,L13H6,0.0356754268519444,0.03515944399018806
L13H3,L16H8,0.03554589987340933,0.03434178250204415
L13H9,MLP17,0.03553596361832924,0.035977105478331974
Input Embed,MLP7,0.035356432383660395,0.03434178250204415
MLP9,L10H2,0.035343500747786805,0.03679476696647588
MLP10,MLP16,0.03531592350690596,0.033524121013900246
MLP10,L13H3,0.03529444972543164,0.033524121013900246
L13H9,L16H9,0.035255989518773234,0.03679476696647588
L11H9,L12H6,0.03446634945096191,0.03434178250204415
MLP2,L10H2,0.03403325638747612,0.03515944399018806
MLP18,L20H5,0.033988169143043534,0.03515944399018806
MLP5,L12H6,0.033266522019085594,0.03434178250204415
MLP14,MLP16,0.03314595124863992,0.03188879803761243
L9H3,L13H9,0.03307851594200866,0.03188879803761243
MLP15,MLP16,0.03306635476635717,0.032706459525756335
L16H13,L17H8,0.03301226404806131,0.03188879803761243
L13H10,L15H5,0.03283149936738976,0.03107113654946852
L15H5,MLP17,0.03267043392081127,0.03107113654946852
MLP9,L13H10,0.03265719917638585,0.03107113654946852
L16H8,MLP19,0.03236108374402641,0.03434178250204415
L17H12,L21H1,0.03233728529855784,0.03107113654946852
L11H8,MLP12,0.03201689880740573,0.03107113654946852
L9H5,MLP12,0.03184373490241339,0.032706459525756335
MLP4,L12H6,0.03158998562153651,0.033524121013900246
L16H8,MLP18,0.03149987018765115,0.03188879803761243
L6H8,L21H12,0.031284300748632546,0.03025347506132461
L17H8,L20H5,0.031105106647724316,0.03025347506132461
MLP22,L23H6,0.03097359238107445,0.03188879803761243
MLP2,MLP11,0.03086740045080623,0.03025347506132461
L13H10,MLP16,0.030706737151964612,0.029435813573180702
MLP12,L13H6,0.030305897948867653,0.03025347506132461
L2H14,L12H6,0.030209764706109137,0.03188879803761243
L13H6,L15H5,0.030200359563119294,0.028618152085036794
L16H9,MLP17,0.030102147002836314,0.029435813573180702
MLP5,MLP11,0.029930422229315173,0.03025347506132461
MLP16,L17H1,0.02909190017146745,0.028618152085036794
L13H9,L16H4,0.02889938005064288,0.028618152085036794
L2H14,L11H9,0.028882526137930003,0.028618152085036794
MLP18,L20H14,0.028728699276736228,0.027800490596892886
L9H3,MLP16,0.028400816161532644,0.027800490596892886
MLP9,L16H8,0.02798982486391018,0.028618152085036794
L2H15,MLP5,0.02783094007921161,0.027800490596892886
L2H14,L11H8,0.027821601294309464,0.02698282910874898
MLP12,L13H3,0.02775094397883124,0.028618152085036794
MLP12,L20H5,0.027663765124169442,0.028618152085036794
MLP5,L10H2,0.027568029616628038,0.028618152085036794
L2H14,L11H5,0.027282948254292807,0.02616516762060507
Input Embed,L9H5,0.02726798975789897,0.02616516762060507
L2H14,L6H7,0.026818658662032938,0.025347506132461162
MLP11,MLP14,0.026659799146165595,0.025347506132461162
MLP11,L16H9,0.026471791441717567,0.025347506132461162
MLP2,L12H6,0.026325738596514187,0.028618152085036794
Input Embed,MLP9,0.026035519775683753,0.025347506132461162
MLP11,L13H13,0.025976764337420803,0.02616516762060507
MLP3,MLP11,0.025726617127127087,0.025347506132461162
Input Embed,MLP12,0.025649268417755573,0.025347506132461162
L4H15,MLP5,0.02538801092500436,0.02616516762060507
Input Embed,L6H7,0.025281148336972363,0.024529844644317254
MLP16,L19H6,0.02508400080655332,0.025347506132461162
L10H2,MLP16,0.024949241197252746,0.024529844644317254
MLP13,L16H9,0.02481605217950778,0.027800490596892886
L11H5,MLP12,0.024718988183796364,0.023712183156173343
MLP6,L12H6,0.024593220893183925,0.024529844644317254
MLP2,L9H3,0.0244529997249788,0.023712183156173343
L12H0,MLP16,0.02399565529614128,0.022894521668029435
MLP13,L20H5,0.023893844847744393,0.024529844644317254
MLP2,L4H15,0.023796017646964443,0.024529844644317254
MLP4,L11H1,0.023749994763491676,0.022894521668029435
L11H1,L13H9,0.02354829457788875,0.022894521668029435
MLP6,MLP12,0.02336737197389502,0.022894521668029435
MLP6,L13H9,0.0230834924218845,0.023712183156173343
MLP15,L16H8,0.022848447843542237,0.022894521668029435
MLP4,L9H3,0.022834670978280004,0.022076860179885527
MLP7,L13H9,0.02240216037708206,0.022894521668029435
MLP4,L13H9,0.02235417476896107,0.023712183156173343
MLP6,L11H1,0.021912452517264983,0.02125919869174162
MLP18,L23H6,0.02182046838145088,0.022076860179885527
MLP11,L20H5,0.02154133052418597,0.022076860179885527
MLP4,L13H6,0.021330620690012098,0.022076860179885527
L2H15,MLP6,0.02123902624664735,0.02044153720359771
L16H8,L17H12,0.02120544916863673,0.02125919869174162
L16H4,L21H12,0.021106196444566305,0.02125919869174162
L6H0,MLP9,0.02106224408426473,0.022894521668029435
MLP3,L9H3,0.020996751568060145,0.02044153720359771
MLP4,L6H0,0.020852343946090614,0.022076860179885527
L6H7,MLP9,0.020603032224664315,0.019623875715453803
L2H14,L9H5,0.02056167084855785,0.02125919869174162
MLP7,L16H4,0.020556351156724603,0.022076860179885527
MLP12,L17H2,0.02051989217053604,0.02125919869174162
MLP12,L18H14,0.020489671918221805,0.02125919869174162
MLP17,MLP20,0.0204801189186382,0.02125919869174162
MLP7,L13H6,0.020460311741143992,0.022076860179885527
MLP12,L15H5,0.020442490849493095,0.019623875715453803
L16H8,L21H12,0.020424141736653537,0.02044153720359771
Input Embed,L5H13,0.020395332628060096,0.02044153720359771
L20H14,MLP21,0.020159509277752608,0.019623875715453803
MLP5,L9H3,0.020132708567317113,0.019623875715453803
L11H8,L12H6,0.020100014933871004,0.019623875715453803
MLP11,L13H6,0.020007038236311583,0.019623875715453803
L12H6,L16H4,0.01993287254141029,0.02044153720359771
MLP16,L20H14,0.019856389358646146,0.018806214227309895
L6H0,MLP12,0.01978759264466474,0.02044153720359771
MLP13,L17H12,0.019753084879657493,0.019623875715453803
MLP6,L11H5,0.019693074184300188,0.018806214227309895
L16H4,MLP18,0.01963045963996847,0.02125919869174162
L3H14,MLP5,0.019539185157898174,0.019623875715453803
MLP11,L21H12,0.019396836108431008,0.018806214227309895
Input Embed,L10H2,0.019349717758762087,0.018806214227309895
L12H6,L16H8,0.019076790501702964,0.02044153720359771
MLP5,L9H5,0.01905701378004415,0.018806214227309895
MLP10,L11H1,0.019026421090428163,0.017988552739165987
L13H6,MLP17,0.019016319015323253,0.018806214227309895
MLP11,L16H13,0.01900282112092826,0.018806214227309895
L13H9,L21H1,0.0189818993203312,0.018806214227309895
L3H14,MLP6,0.018968159316712252,0.018806214227309895
L11H8,MLP16,0.018901548239778132,0.019623875715453803
L2H14,MLP10,0.018742338554535772,0.017988552739165987
MLP7,L12H6,0.0187062134806118,0.017988552739165987
L17H1,L21H12,0.018639293299386687,0.018806214227309895
L6H0,L9H3,0.018555825147654796,0.018806214227309895
MLP5,MLP12,0.018354224964249204,0.017988552739165987
MLP2,L6H0,0.018280213691107234,0.019623875715453803
MLP3,L12H6,0.018159519818575165,0.019623875715453803
MLP9,L11H9,0.01801667493800911,0.017988552739165987
Input Embed,L12H6,0.017996833434244585,0.018806214227309895
L12H6,MLP20,0.01799360721542855,0.019623875715453803
MLP5,L16H8,0.0179804797394368,0.017988552739165987
L13H10,L16H8,0.017853856881814574,0.017170891251022075
L19H6,L20H5,0.01782299988563594,0.019623875715453803
Input Embed,L5H5,0.017735230276620686,0.019623875715453803
MLP12,L21H12,0.017641420546048683,0.017988552739165987
MLP0,L12H6,0.01742682945187702,0.017170891251022075
Input Embed,L6H15,0.01736656468749182,0.017170891251022075
MLP10,L15H5,0.017282400914278098,0.016353229762878167
L21H1,Residual Output: <tool_call>,0.01716923011503388,0.016353229762878167
MLP4,MLP7,0.01714473999579987,0.017170891251022075
MLP7,L11H1,0.017136464294965386,0.016353229762878167
L16H4,L17H2,0.017121368494932947,0.017988552739165987
L2H14,MLP13,0.016921365170410492,0.017988552739165987
MLP1,MLP11,0.01688546690567293,0.016353229762878167
MLP11,L21H1,0.016861473580383885,0.016353229762878167
MLP2,MLP12,0.01681309669257409,0.017170891251022075
L18H14,MLP21,0.01674290546643711,0.017988552739165987
L2H15,MLP3,0.01645740280685374,0.016353229762878167
L10H2,MLP13,0.01644684182866233,0.017170891251022075
L16H4,L17H12,0.016439949345256243,0.016353229762878167
MLP13,L21H12,0.016259323469867328,0.016353229762878167
L13H3,MLP17,0.016251585387435912,0.017170891251022075
L11H1,L13H3,0.01608826660483743,0.01553556827473426
MLP9,L16H4,0.016026141743909296,0.016353229762878167
L19H6,MLP20,0.015884832059498432,0.017170891251022075
L11H1,MLP12,0.015797272968955372,0.01553556827473426
L4H15,L21H12,0.01575268509126134,0.016353229762878167
MLP9,MLP12,0.015716274981625134,0.016353229762878167
L17H2,L20H5,0.015701340935394777,0.017170891251022075
MLP11,MLP15,0.015636390751194214,0.01553556827473426
L4H15,MLP9,0.015403246239807133,0.016353229762878167
MLP13,L21H1,0.015357361505291062,0.01553556827473426
MLP3,L6H0,0.01535372131022992,0.016353229762878167
MLP5,L13H6,0.01535353462072519,0.014717906786590351
MLP19,L24H6,0.015316705914271079,0.014717906786590351
L16H9,L20H5,0.015240249850761108,0.01553556827473426
Input Embed,L4H4,0.015096329341928429,0.016353229762878167
L17H12,L20H5,0.015070991484715952,0.014717906786590351
MLP3,MLP12,0.014984580527255324,0.014717906786590351
MLP11,L17H1,0.014880564084690542,0.014717906786590351
Input Embed,L3H15,0.014781953440068897,0.016353229762878167
MLP3,L10H2,0.014730112174642563,0.014717906786590351
MLP3,L4H15,0.014657707147209497,0.014717906786590351
L19H6,MLP21,0.014579268019124726,0.01553556827473426
L16H9,MLP18,0.014552989719163667,0.013900245298446443
MLP1,L13H6,0.014475121120610642,0.014717906786590351
MLP5,MLP9,0.014460889645277666,0.014717906786590351
L12H6,L13H3,0.014387170662741172,0.016353229762878167
MLP14,L16H4,0.014346687885832668,0.013900245298446443
L9H3,L13H6,0.0142156710206234,0.013900245298446443
MLP2,L11H9,0.014207452230586141,0.013900245298446443
L17H8,L19H6,0.014142674783745245,0.013900245298446443
MLP19,L23H5,0.01402792699348839,0.014717906786590351
L10H2,L11H9,0.014019721211597273,0.013900245298446443
L2H15,L4H15,0.013915656529486623,0.013900245298446443
MLP5,L6H0,0.013868814758944081,0.014717906786590351
MLP10,L13H10,0.01383462226184404,0.013082583810302535
L6H0,L21H12,0.013815925093296526,0.014717906786590351
L2H14,L13H10,0.01379821274466731,0.013082583810302535
L9H5,MLP10,0.013775763456218374,0.013082583810302535
MLP15,L17H8,0.013773213875227274,0.013900245298446443
L13H6,L21H12,0.013672987920403015,0.013900245298446443
MLP5,L13H10,0.01366659524583282,0.013082583810302535
MLP5,L13H9,0.013665476332309908,0.013900245298446443
MLP14,L17H8,0.013663142854917997,0.013082583810302535
L15H5,L16H4,0.013608823298410622,0.013082583810302535
L9H3,L10H2,0.013550156040095242,0.013082583810302535
MLP2,L11H8,0.013498591035315581,0.013082583810302535
L16H8,L18H14,0.013477817254659831,0.013082583810302535
MLP12,L21H1,0.01342992692787655,0.013900245298446443
MLP15,L16H4,0.01323045042125159,0.013082583810302535
MLP6,L10H2,0.013147246544281305,0.013082583810302535
MLP6,L9H5,0.013078108836603208,0.013082583810302535
MLP1,L12H6,0.01301993362753105,0.013900245298446443
MLP4,MLP10,0.012978441975841217,0.012264922322158627
MLP7,L16H9,0.012925824590840667,0.012264922322158627
MLP9,L15H5,0.012859977309114574,0.012264922322158627
MLP0,MLP10,0.01285995505250652,0.012264922322158627
MLP14,L17H12,0.01279309683187032,0.012264922322158627
MLP6,L11H8,0.01268898577232369,0.012264922322158627
MLP1,L9H3,0.012610102878233338,0.012264922322158627
L9H5,MLP11,0.012465942430058417,0.012264922322158627
MLP5,L11H9,0.012442248101700762,0.012264922322158627
MLP1,L2H14,0.012439961727569178,0.012264922322158627
MLP2,L13H3,0.012322910979607443,0.012264922322158627
MLP4,L16H8,0.012300312843826242,0.012264922322158627
L17H12,MLP18,0.0122903729934083,0.012264922322158627
MLP12,MLP15,0.012176896390112988,0.012264922322158627
MLP0,L11H1,0.012108719681235877,0.011447260834014717
L17H2,MLP20,0.012063214046091612,0.013082583810302535
MLP10,L13H6,0.012014387222387814,0.011447260834014717
L11H5,MLP16,0.011976879095692472,0.011447260834014717
MLP0,MLP7,0.011939999489565352,0.011447260834014717
L11H1,L16H13,0.011921957663265502,0.011447260834014717
L11H1,L12H6,0.011887701505497143,0.011447260834014717
L11H1,MLP17,0.011870356821553943,0.011447260834014717
MLP18,MLP21,0.01185436409134025,0.012264922322158627
L19H6,L21H1,0.011756810822516835,0.012264922322158627
L2H15,L21H12,0.01170943872663371,0.012264922322158627
L17H2,L18H14,0.011685263351884339,0.011447260834014717
MLP4,L10H2,0.01166767053184715,0.012264922322158627
MLP12,L16H9,0.0116675333926713,0.011447260834014717
Input Embed,L6H14,0.011631167180408311,0.013082583810302535
MLP15,MLP17,0.011609752685013117,0.011447260834014717
L13H13,MLP17,0.011560972750696206,0.011447260834014717
L2H14,L6H5,0.011509407826690281,0.011447260834014717
MLP11,L13H11,0.011498940834844358,0.012264922322158627
MLP12,L16H6,0.011465312031825811,0.011447260834014717
MLP7,L16H8,0.011391059205689327,0.011447260834014717
MLP9,L11H8,0.011328116299040469,0.011447260834014717
MLP4,MLP12,0.011272092961419098,0.011447260834014717
L13H3,L21H12,0.011244538385749337,0.012264922322158627
L2H14,L13H6,0.01124244438617014,0.01062959934587081
L16H13,L17H2,0.011241932503963211,0.01062959934587081
L13H3,L15H5,0.011211900123173213,0.01062959934587081
MLP2,MLP10,0.011179629719943403,0.01062959934587081
L10H2,MLP14,0.011161982714639874,0.01062959934587081
MLP5,MLP10,0.011149931454066456,0.01062959934587081
MLP0,L2H14,0.011126644096558549,0.011447260834014717
MLP1,L13H9,0.011125680830391105,0.012264922322158627
MLP2,L9H5,0.011113129412814945,0.011447260834014717
L16H4,L21H1,0.011088055817637443,0.01062959934587081
L11H5,L13H9,0.011074572519023516,0.01062959934587081
L2H14,L11H1,0.011074118243498502,0.01062959934587081
MLP12,L13H10,0.011005877706130398,0.01062959934587081
MLP2,MLP9,0.010997794771155664,0.011447260834014717
MLP10,L17H8,0.01097758709134724,0.01062959934587081
MLP14,L16H8,0.010946802127333403,0.01062959934587081
MLP3,L13H3,0.01087535075084964,0.01062959934587081
MLP2,L6H8,0.010849219631170205,0.01062959934587081
MLP7,L17H8,0.010790145271787776,0.01062959934587081
L16H4,MLP21,0.010788055448846675,0.011447260834014717
MLP4,L13H3,0.010780283773551324,0.01062959934587081
L17H12,MLP21,0.010703697188311217,0.01062959934587081
L11H1,MLP13,0.010647103804672715,0.01062959934587081
L16H8,L21H1,0.010638900881122737,0.01062959934587081
MLP1,L11H1,0.010635510437998876,0.01062959934587081
MLP6,MLP13,0.010624256366825383,0.01062959934587081
L3H14,L10H2,0.010573946936442945,0.01062959934587081
L12H6,L13H11,0.010462280817668031,0.011447260834014717
L4H15,L10H2,0.010421248905258048,0.01062959934587081
L11H5,L13H3,0.010401149586284733,0.009811937857726901
L9H5,L12H6,0.010364298329514791,0.011447260834014717
L2H15,MLP12,0.01034909170943427,0.01062959934587081
MLP4,L11H8,0.010346077992561315,0.01062959934587081
MLP0,MLP11,0.010253659258052933,0.009811937857726901
MLP3,L11H1,0.010253156380132586,0.009811937857726901
Input Embed,MLP8,0.010247058155041648,0.009811937857726901
MLP10,L16H13,0.010243889252094256,0.009811937857726901
Input Embed,L11H1,0.010220692804026918,0.009811937857726901
MLP6,L9H3,0.010186619761797525,0.009811937857726901
MLP9,MLP16,0.010181767050042173,0.01062959934587081
L17H8,L20H14,0.010167016662168937,0.009811937857726901
MLP3,L11H9,0.010137347405036622,0.009811937857726901
MLP11,L19H6,0.010136502063690551,0.011447260834014717
L9H15,MLP11,0.01012094468057479,0.01062959934587081
L11H8,L13H6,0.010099334453883163,0.011447260834014717
L15H9,MLP16,0.010082484655253654,0.009811937857726901
L9H5,MLP16,0.00997142989535629,0.009811937857726901
MLP6,L11H9,0.009961583847919883,0.009811937857726901
L17H1,MLP18,0.009953087959257017,0.009811937857726901
MLP9,L13H3,0.009946602718774723,0.01062959934587081
L16H8,MLP21,0.009840651289762864,0.01062959934587081
L4H15,MLP6,0.009819659942216837,0.009811937857726901
MLP2,L16H8,0.009811846495893633,0.009811937857726901
L9H3,L12H6,0.009794221266150295,0.009811937857726901
L13H3,MLP15,0.009775554363543786,0.009811937857726901
MLP12,L13H13,0.009762867797787993,0.009811937857726901
L18H14,MLP20,0.009709377060570708,0.01062959934587081
L18H14,L20H5,0.009677092883499853,0.01062959934587081
L13H9,L17H8,0.009630749718408415,0.009811937857726901
L10H2,L13H9,0.00960279711399999,0.009811937857726901
L16H9,MLP20,0.00959857495260235,0.009811937857726901
L20H5,L23H6,0.00955963652400651,0.009811937857726901
MLP10,L16H4,0.009503891869333146,0.008994276369582993
MLP5,L6H7,0.00947104233025126,0.008994276369582993
L12H6,L21H1,0.009452310493646495,0.009811937857726901
L2H15,MLP4,0.009427787545463012,0.009811937857726901
L12H0,L16H8,0.009396535923517043,0.008994276369582993
MLP22,L24H6,0.009383946397839267,0.009811937857726901
L12H10,MLP16,0.009359827682587722,0.008994276369582993
MLP14,MLP15,0.009318232745390832,0.008994276369582993
MLP0,L9H3,0.009285256078721592,0.008994276369582993
MLP12,L17H1,0.009249988603672163,0.008994276369582993
MLP5,L11H8,0.009244055020078249,0.008994276369582993
L2H14,L5H5,0.009218589111110738,0.008994276369582993
L13H6,L15H9,0.009212697224293243,0.008994276369582993
L16H4,L18H14,0.009167033807563185,0.009811937857726901
MLP16,L23H6,0.009159201342426239,0.008994276369582993
MLP15,L17H12,0.009128142640492734,0.008994276369582993
MLP5,L11H1,0.009117242292972302,0.008994276369582993
MLP1,L10H2,0.009109924734466597,0.008994276369582993
MLP10,MLP11,0.009100204845665342,0.008994276369582993
MLP13,L18H14,0.009068049309863883,0.009811937857726901
L5H13,MLP9,0.00898988249814124,0.008994276369582993
MLP0,L13H6,0.008988825325234663,0.008994276369582993
MLP0,L10H2,0.008889153932535579,0.008994276369582993
MLP4,L5H13,0.008817651754605695,0.008994276369582993
L13H3,L16H4,0.008783399979824058,0.008994276369582993
L12H6,L17H8,0.008755773360051563,0.008994276369582993
MLP15,L21H12,0.008738441649898128,0.008994276369582993
MLP11,L13H15,0.008660617531765682,0.008176614881439084
