global_row_id,assigned_candidate,verified_top1_token_id,verified_top1_token_str,verified_tool_call_prob,verified_is_tool_call_top1,verified_pass
376,develop,40,I,0.006759443785995245,False,True
377,develop,40,I,0.03000190295279026,False,True
383,develop,40,I,0.025093311443924904,False,True
387,develop,40,I,0.04018329456448555,False,True
392,develop,40,I,0.04210337623953819,False,True
399,develop,40,I,0.02064698189496994,False,True
404,develop,40,I,0.007042033597826958,False,True
405,develop,40,I,0.019872035831212997,False,True
412,develop,40,I,0.04374052211642265,False,True
416,develop,40,I,0.016753125935792923,False,True
419,develop,40,I,0.00437153922393918,False,True
421,develop,40,I,0.014969361014664173,False,True
422,develop,40,I,0.01559134479612112,False,True
424,develop,40,I,0.01820932887494564,False,True
456,develop,40,I,0.03502991423010826,False,True
465,develop,40,I,0.007218965329229832,False,True
473,develop,40,I,0.02158760279417038,False,True
476,develop,40,I,0.013008160516619682,False,True
478,develop,40,I,0.01951899752020836,False,True
481,develop,40,I,0.011562925763428211,False,True
483,develop,40,I,0.003598647192120552,False,True
486,develop,40,I,0.02669651247560978,False,True
492,develop,40,I,0.033150602132081985,False,True
498,develop,40,I,0.02470182627439499,False,True
500,develop,40,I,0.009727641008794308,False,True
502,develop,40,I,0.028545355424284935,False,True
511,develop,40,I,0.016566190868616104,False,True
518,develop,40,I,0.048292022198438644,False,True
527,develop,40,I,0.038613539189100266,False,True
538,develop,40,I,0.04581458866596222,False,True
547,develop,40,I,0.034706562757492065,False,True
564,develop,40,I,0.031884148716926575,False,True
578,develop,40,I,0.0440942645072937,False,True
594,develop,40,I,0.007597628980875015,False,True
595,develop,40,I,0.011283335275948048,False,True
612,develop,40,I,0.007677706889808178,False,True
624,develop,40,I,0.02776670642197132,False,True
628,develop,40,I,0.010977750644087791,False,True
633,develop,40,I,0.034567758440971375,False,True
634,develop,40,I,0.022709688171744347,False,True
642,develop,40,I,0.022471200674772263,False,True
679,develop,40,I,0.03627364709973335,False,True
682,develop,40,I,0.011115800589323044,False,True
704,develop,40,I,0.0468597374856472,False,True
718,develop,40,I,0.03203471377491951,False,True
720,develop,40,I,0.011273290030658245,False,True
728,develop,40,I,0.027348948642611504,False,True
735,develop,40,I,0.045043084770441055,False,True
743,develop,40,I,0.01664448343217373,False,True
750,develop,40,I,0.025343528017401695,False,True
757,develop,40,I,0.004523885436356068,False,True
764,develop,40,I,0.04978127405047417,False,True
768,develop,40,I,0.01615736074745655,False,True
771,develop,40,I,0.02865740843117237,False,True
773,develop,40,I,0.03067912347614765,False,True
234,devise,40,I,0.015425756573677063,False,True
251,devise,40,I,0.004042488522827625,False,True
528,devise,40,I,0.043201420456171036,False,True
510,formulate,40,I,0.0017861479427665472,False,True
517,formulate,40,I,0.0064163836650550365,False,True
676,formulate,40,I,0.0010115101467818022,False,True
160,implement,40,I,0.03260137513279915,False,True
165,implement,40,I,0.021250605583190918,False,True
187,implement,40,I,0.0021573102567344904,False,True
196,implement,40,I,0.0014503814745694399,False,True
223,implement,40,I,0.013011137954890728,False,True
275,implement,40,I,0.00023284554481506348,False,True
277,implement,40,I,0.03740047663450241,False,True
279,implement,40,I,0.010943465866148472,False,True
289,implement,40,I,0.012042750604450703,False,True
292,implement,40,I,0.006811561994254589,False,True
293,implement,40,I,0.010104038752615452,False,True
309,implement,40,I,0.03377608209848404,False,True
321,implement,40,I,0.002831471851095557,False,True
328,implement,40,I,0.018751483410596848,False,True
332,implement,40,I,0.012747294269502163,False,True
347,implement,40,I,0.006195932161062956,False,True
366,implement,40,I,0.008407835848629475,False,True
372,implement,40,I,0.014836671762168407,False,True
380,implement,40,I,0.006835952401161194,False,True
385,implement,40,I,0.004463221877813339,False,True
390,implement,40,I,0.00930609367787838,False,True
403,implement,40,I,0.035484906286001205,False,True
407,implement,40,I,0.00120146619156003,False,True
409,implement,40,I,0.0024233278818428516,False,True
420,implement,40,I,0.006081066094338894,False,True
427,implement,40,I,0.02991909720003605,False,True
433,implement,40,I,0.009079376235604286,False,True
436,implement,40,I,0.04151296988129616,False,True
441,implement,40,I,0.0037896723952144384,False,True
445,implement,40,I,0.0009599994518794119,False,True
448,implement,40,I,0.0022589797154068947,False,True
452,implement,40,I,0.028089672327041626,False,True
453,implement,40,I,0.022655047476291656,False,True
454,implement,40,I,0.002838593441992998,False,True
455,implement,40,I,0.005432339385151863,False,True
466,implement,40,I,0.0003411713696550578,False,True
472,implement,40,I,0.0265827476978302,False,True
494,implement,40,I,0.0214470773935318,False,True
504,implement,40,I,0.02146156318485737,False,True
505,implement,40,I,0.0006811986677348614,False,True
515,implement,40,I,0.009698757901787758,False,True
520,implement,785,The,0.004966327454894781,False,True
523,implement,40,I,0.023440629243850708,False,True
525,implement,40,I,0.005449358373880386,False,True
526,implement,40,I,0.004627625457942486,False,True
568,implement,40,I,0.002030610106885433,False,True
581,implement,40,I,0.017181582748889923,False,True
584,implement,40,I,0.030625922605395317,False,True
608,implement,40,I,0.00010137231583939865,False,True
613,implement,40,I,0.03556784614920616,False,True
617,implement,40,I,0.012828858569264412,False,True
618,implement,40,I,0.018030133098363876,False,True
620,implement,40,I,0.028937751427292824,False,True
641,implement,40,I,0.011602669954299927,False,True
684,implement,40,I,0.0062516420148313046,False,True
690,implement,40,I,0.014102729968726635,False,True
696,implement,785,The,0.0007356009446084499,False,True
703,implement,40,I,0.0387454517185688,False,True
705,implement,40,I,0.01182136032730341,False,True
712,implement,785,The,0.008704645559191704,False,True
719,implement,40,I,0.007489017676562071,False,True
738,implement,40,I,0.007526837754994631,False,True
740,implement,40,I,0.016074519604444504,False,True
746,implement,40,I,0.01431501004844904,False,True
748,implement,40,I,0.023065555840730667,False,True
762,implement,40,I,0.01021513156592846,False,True
766,implement,40,I,0.006379141006618738,False,True
769,implement,40,I,0.01740358956158161,False,True
774,implement,40,I,0.04993437975645065,False,True
398,independently develop,40,I,0.013752938248217106,False,True
721,independently develop,40,I,0.01108047179877758,False,True
168,manually develop,40,I,0.027866825461387634,False,True
246,manually develop,40,I,0.012900114059448242,False,True
258,manually develop,40,I,0.01712687872350216,False,True
260,manually develop,40,I,0.016637183725833893,False,True
270,manually develop,40,I,0.0333542563021183,False,True
306,manually develop,40,I,0.013570303097367287,False,True
324,manually develop,40,I,0.04470577463507652,False,True
350,manually develop,40,I,0.04601864516735077,False,True
378,manually develop,40,I,0.049156658351421356,False,True
393,manually develop,40,I,0.02407921850681305,False,True
394,manually develop,40,I,0.025301748886704445,False,True
440,manually develop,40,I,0.03517479822039604,False,True
459,manually develop,40,I,0.041988056153059006,False,True
544,manually develop,40,I,0.009115120396018028,False,True
559,manually develop,40,I,0.013575972989201546,False,True
565,manually develop,40,I,0.011676820926368237,False,True
655,manually develop,40,I,0.023854313418269157,False,True
666,manually develop,40,I,0.008175496011972427,False,True
670,manually develop,40,I,0.035992395132780075,False,True
710,manually develop,40,I,0.04451712965965271,False,True
725,manually develop,40,I,0.039479728788137436,False,True
775,manually develop,40,I,0.02414991334080696,False,True
152,properly develop,40,I,0.0006983751663938165,False,True
158,properly develop,40,I,0.010314826853573322,False,True
180,properly develop,40,I,0.006277834065258503,False,True
189,properly develop,40,I,0.027652915567159653,False,True
193,properly develop,40,I,0.0033055308740586042,False,True
194,properly develop,40,I,0.008923758752644062,False,True
217,properly develop,40,I,0.009001093916594982,False,True
219,properly develop,40,I,0.0365450382232666,False,True
230,properly develop,40,I,0.007778409868478775,False,True
245,properly develop,40,I,0.015531300567090511,False,True
252,properly develop,40,I,0.0013042389182373881,False,True
267,properly develop,40,I,0.0024083752650767565,False,True
283,properly develop,40,I,0.03226823732256889,False,True
288,properly develop,40,I,0.005181350279599428,False,True
295,properly develop,40,I,0.004975875373929739,False,True
313,properly develop,40,I,0.0033380649983882904,False,True
323,properly develop,40,I,0.00042489031329751015,False,True
333,properly develop,40,I,0.004167511127889156,False,True
346,properly develop,40,I,0.014927106909453869,False,True
349,properly develop,40,I,0.0006541609182022512,False,True
359,properly develop,40,I,0.00946816150099039,False,True
363,properly develop,40,I,0.022175200283527374,False,True
367,properly develop,40,I,0.04588612541556358,False,True
373,properly develop,40,I,0.01746770553290844,False,True
389,properly develop,40,I,0.015508181415498257,False,True
395,properly develop,40,I,0.005087971221655607,False,True
396,properly develop,40,I,0.0002591577067505568,False,True
411,properly develop,40,I,0.03020700439810753,False,True
418,properly develop,40,I,0.011320347897708416,False,True
446,properly develop,40,I,0.0019422948826104403,False,True
447,properly develop,40,I,0.005545560736209154,False,True
449,properly develop,40,I,0.0036821672692894936,False,True
460,properly develop,40,I,0.003376447129994631,False,True
468,properly develop,40,I,0.007906540296971798,False,True
471,properly develop,40,I,0.012150799855589867,False,True
484,properly develop,40,I,0.009091471321880817,False,True
495,properly develop,40,I,0.024769149720668793,False,True
497,properly develop,40,I,0.00954445917159319,False,True
503,properly develop,40,I,0.019185474142432213,False,True
506,properly develop,40,I,0.006091583054512739,False,True
539,properly develop,40,I,0.001997409388422966,False,True
576,properly develop,40,I,0.004687571432441473,False,True
583,properly develop,40,I,0.041279181838035583,False,True
587,properly develop,40,I,0.002655714051797986,False,True
600,properly develop,40,I,0.01129923015832901,False,True
657,properly develop,40,I,0.00510591734200716,False,True
659,properly develop,40,I,0.006959859281778336,False,True
661,properly develop,40,I,0.0021610248368233442,False,True
695,properly develop,40,I,0.020388852804899216,False,True
730,properly develop,40,I,0.033770930022001266,False,True
741,properly develop,40,I,0.03995966166257858,False,True
742,properly develop,40,I,0.005233315285295248,False,True
779,properly develop,40,I,0.006536886096000671,False,True
355,supply,40,I,0.0002740876516327262,False,True
451,supply,40,I,0.010918030515313148,False,True
535,supply,40,I,0.005282364785671234,False,True
605,supply,40,I,0.00014300314069259912,False,True
692,supply,40,I,0.00026903560501523316,False,True
751,supply,40,I,0.001068822224624455,False,True
1103,author,40,I,0.001090724254027009,False,True
1109,author,40,I,0.023468589410185814,False,True
1314,author,40,I,0.000995076261460781,False,True
1392,author,40,I,0.0019924629013985395,False,True
791,build,40,I,0.0004092002927791327,False,True
798,build,40,I,0.00020108369062654674,False,True
799,build,40,I,3.847444077109685e-06,False,True
808,build,40,I,0.0002022893022513017,False,True
824,build,40,I,2.88773185275204e-06,False,True
828,build,40,I,4.582183009915752e-06,False,True
831,build,40,I,7.232388270494994e-07,False,True
840,build,40,I,1.257098460882844e-06,False,True
846,build,40,I,0.000571274955291301,False,True
858,build,40,I,1.340102812719124e-06,False,True
876,build,40,I,2.346546716580633e-05,False,True
880,build,40,I,8.159379649441689e-05,False,True
885,build,40,I,6.962171937630046e-06,False,True
932,build,40,I,7.527716206823243e-06,False,True
937,build,1249,To,1.4012377505423501e-05,False,True
939,build,40,I,6.321762953120924e-07,False,True
943,build,40,I,2.0186666915833484e-06,False,True
957,build,40,I,4.9663763093121815e-06,False,True
972,build,40,I,1.6851896589287207e-06,False,True
979,build,40,I,6.3360835156345274e-06,False,True
985,build,40,I,1.1667245871649357e-06,False,True
988,build,40,I,7.193489000201225e-05,False,True
1005,build,40,I,4.359054219094105e-05,False,True
1015,build,40,I,5.9169207816012204e-05,False,True
1018,build,40,I,4.116885975236073e-06,False,True
1024,build,40,I,0.0016097399638965726,False,True
1062,build,40,I,5.514553322427673e-06,False,True
1063,build,40,I,3.191846190020442e-06,False,True
1081,build,40,I,6.917788596183527e-06,False,True
1102,build,40,I,5.2728966693393886e-05,False,True
1106,build,40,I,0.00042326291440986097,False,True
1113,build,40,I,5.081707968201954e-06,False,True
1138,build,40,I,6.300950303739228e-07,False,True
1143,build,40,I,3.3380408694938524e-06,False,True
1146,build,40,I,1.644347776164068e-06,False,True
1150,build,40,I,7.319431460928172e-06,False,True
1152,build,40,I,4.246395292284433e-06,False,True
1166,build,40,I,0.00033690215786919,False,True
1176,build,40,I,0.0006910305237397552,False,True
1180,build,40,I,1.2934506230521947e-06,False,True
1192,build,40,I,4.664657922148763e-07,False,True
1201,build,40,I,1.4610614016419277e-05,False,True
1217,build,40,I,1.86498971288529e-06,False,True
1218,build,40,I,2.0054114884260343e-06,False,True
1220,build,40,I,1.0281634786224458e-05,False,True
1228,build,40,I,3.907398877345258e-06,False,True
1230,build,40,I,1.3491252275343868e-06,False,True
1233,build,40,I,0.00027390161994844675,False,True
1236,build,40,I,6.700133963022381e-05,False,True
1256,build,40,I,3.1744882562634302e-06,False,True
1264,build,40,I,3.830595687759342e-06,False,True
1283,build,40,I,1.001302916847635e-05,False,True
1292,build,40,I,1.5826483377168188e-06,False,True
1298,build,40,I,2.935915972557268e-06,False,True
1302,build,40,I,2.3675504053244367e-05,False,True
1303,build,40,I,5.821549393658643e-07,False,True
1310,build,40,I,1.1978170277870959e-06,False,True
1327,build,40,I,0.0011134679662063718,False,True
1338,build,40,I,1.0839015658348217e-06,False,True
1350,build,40,I,2.4441633286187425e-05,False,True
1356,build,40,I,2.2886754322826164e-06,False,True
1357,build,40,I,1.5618537929640297e-07,False,True
1364,build,40,I,3.727191426605714e-07,False,True
1369,build,40,I,7.620552059961483e-05,False,True
1382,build,40,I,3.5523435144568793e-06,False,True
1394,build,40,I,0.0019328822381794453,False,True
1402,build,40,I,0.00029937963699921966,False,True
1403,build,40,I,1.6637045519019011e-07,False,True
839,build out,40,I,0.00020437812781892717,False,True
850,build out,40,I,0.0051838611252605915,False,True
915,build out,40,I,0.0011393122840672731,False,True
953,build out,40,I,0.00020679635053966194,False,True
969,build out,40,I,0.000686997314915061,False,True
1132,build out,40,I,0.0005225063650868833,False,True
896,carefully implement,40,I,0.008231480605900288,False,True
961,carefully implement,40,I,0.0016326060285791755,False,True
1156,carefully implement,40,I,0.0077538504265248775,False,True
1162,carefully implement,40,I,0.042042870074510574,False,True
1405,carefully implement,40,I,0.013752465136349201,False,True
789,compose,40,I,4.147318031755276e-05,False,True
790,compose,40,I,0.0019345787586644292,False,True
793,compose,40,I,1.64363063959172e-05,False,True
801,compose,40,I,5.48383395653218e-05,False,True
819,compose,40,I,2.425267666694708e-05,False,True
847,compose,40,I,0.0025032921694219112,False,True
853,compose,40,I,0.0015895604155957699,False,True
856,compose,40,I,0.0005325102247297764,False,True
869,compose,40,I,0.0021288038697093725,False,True
873,compose,40,I,0.011952565982937813,False,True
875,compose,40,I,9.348602907266468e-05,False,True
881,compose,40,I,0.00025572298909537494,False,True
888,compose,40,I,0.0003150207921862602,False,True
889,compose,40,I,7.319518772419542e-05,False,True
898,compose,40,I,5.666528159053996e-05,False,True
899,compose,40,I,0.0006597369210794568,False,True
907,compose,40,I,0.0007081535877659917,False,True
914,compose,40,I,0.001158236525952816,False,True
922,compose,40,I,0.008527560159564018,False,True
929,compose,40,I,4.817933586309664e-05,False,True
942,compose,40,I,0.00029762546182610095,False,True
948,compose,40,I,0.00023750595573801547,False,True
950,compose,40,I,0.003158530220389366,False,True
959,compose,40,I,5.3589676099363714e-05,False,True
975,compose,40,I,0.010438424535095692,False,True
976,compose,40,I,0.0012689745053648949,False,True
982,compose,40,I,0.000319525453960523,False,True
993,compose,40,I,0.0009303018450737,False,True
996,compose,40,I,0.0005838515935465693,False,True
997,compose,40,I,0.00026291972608305514,False,True
999,compose,40,I,0.00026974157663062215,False,True
1006,compose,40,I,6.77057178108953e-05,False,True
1012,compose,40,I,0.00023077192599885166,False,True
1023,compose,40,I,0.0009539941092953086,False,True
1030,compose,40,I,0.000367465108865872,False,True
1038,compose,40,I,0.001960723428055644,False,True
1042,compose,40,I,0.0006800316623412073,False,True
1043,compose,40,I,0.035348180681467056,False,True
1049,compose,40,I,0.00198366935364902,False,True
1050,compose,40,I,5.508300819201395e-05,False,True
1059,compose,40,I,0.0001588544255355373,False,True
1069,compose,40,I,0.0005404371186159551,False,True
1084,compose,40,I,0.0001567571598570794,False,True
1097,compose,40,I,0.00022750244534108788,False,True
1098,compose,40,I,4.131566674914211e-05,False,True
1104,compose,40,I,0.00010500598000362515,False,True
1122,compose,40,I,5.073826832813211e-05,False,True
1171,compose,40,I,0.0014509402681142092,False,True
1178,compose,40,I,1.8234984963783063e-05,False,True
1210,compose,40,I,0.00457830261439085,False,True
1223,compose,40,I,0.0018441088031977415,False,True
1225,compose,40,I,0.0020579977426677942,False,True
1229,compose,40,I,7.272510993061587e-05,False,True
1242,compose,40,I,0.0017836015904322267,False,True
1243,compose,40,I,3.0450377380475402e-05,False,True
1244,compose,40,I,0.00029115774668753147,False,True
1250,compose,40,I,0.00014506351726595312,False,True
1252,compose,40,I,5.3395309805637226e-05,False,True
1275,compose,40,I,0.00012648152187466621,False,True
1284,compose,40,I,0.001922850962728262,False,True
1286,compose,40,I,0.008326366543769836,False,True
1304,compose,40,I,0.0007499334751628339,False,True
1311,compose,40,I,0.000857879756949842,False,True
1312,compose,40,I,0.0065172030590474606,False,True
1313,compose,40,I,0.00039326073601841927,False,True
1315,compose,40,I,0.0010865838266909122,False,True
1316,compose,40,I,0.0006781702977605164,False,True
1323,compose,40,I,0.0005144007736817002,False,True
1334,compose,40,I,5.1140210416633636e-05,False,True
1336,compose,40,I,0.0018348953453823924,False,True
1341,compose,40,I,0.00032032420858740807,False,True
1342,compose,785,The,1.9261893612565473e-05,False,True
1363,compose,40,I,0.0006356655503623188,False,True
1367,compose,40,I,0.001135427039116621,False,True
1379,compose,40,I,0.0011232439428567886,False,True
1384,compose,40,I,0.0002156140690203756,False,True
1408,compose,40,I,0.0007581079844385386,False,True
796,craft,40,I,0.005679897032678127,False,True
813,craft,40,I,0.020918671041727066,False,True
818,craft,40,I,0.0005700221518054605,False,True
821,craft,40,I,0.0013881883351132274,False,True
825,craft,40,I,0.0007030314300209284,False,True
845,craft,40,I,0.00027195934671908617,False,True
848,craft,40,I,0.0356440432369709,False,True
854,craft,40,I,0.014332358725368977,False,True
883,craft,40,I,0.0005186865455470979,False,True
890,craft,40,I,0.00011739627370843664,False,True
895,craft,40,I,0.0015329105081036687,False,True
897,craft,40,I,0.0010345322079956532,False,True
906,craft,40,I,0.0016780172009021044,False,True
920,craft,40,I,0.0009307775762863457,False,True
925,craft,40,I,0.00026175184757448733,False,True
926,craft,40,I,0.03419032692909241,False,True
927,craft,40,I,0.00923615600913763,False,True
933,craft,40,I,0.0017481864197179675,False,True
934,craft,40,I,0.0025843221228569746,False,True
938,craft,40,I,0.001024783356115222,False,True
944,craft,40,I,0.0017133370274677873,False,True
947,craft,40,I,0.007849426940083504,False,True
965,craft,40,I,0.0022960067726671696,False,True
970,craft,40,I,0.009150725789368153,False,True
971,craft,40,I,5.39767206646502e-05,False,True
978,craft,40,I,0.0037301292177289724,False,True
983,craft,40,I,5.8117475418839604e-05,False,True
987,craft,40,I,0.01727784052491188,False,True
1003,craft,40,I,0.0021263284143060446,False,True
1007,craft,40,I,0.005620902869850397,False,True
1008,craft,40,I,0.0018946221098303795,False,True
1016,craft,40,I,0.0030942619778215885,False,True
1022,craft,40,I,0.00042886444134637713,False,True
1053,craft,40,I,0.00029631477082148194,False,True
1057,craft,40,I,0.018787892535328865,False,True
1058,craft,40,I,0.0010074744932353497,False,True
1077,craft,40,I,0.0013660617405548692,False,True
1111,craft,40,I,0.0035991002805531025,False,True
1115,craft,40,I,0.0029672381933778524,False,True
1116,craft,40,I,0.0009581865160726011,False,True
1124,craft,40,I,0.0031733186915516853,False,True
