sample_id,sample_rank,q_index,edge,source,target,source_ratio,blocked_ratio,edge_ratio,gap
codecontests_cpp_186,456,,MLP16->MLP20,MLP16,MLP20,0.45,0.4,0.04999999999999999,7.5
codecontests_cpp_186,456,,MLP19->L21H12,MLP19,L21H12,0.4,0.26666666666666666,0.13333333333333336,7.5
codecontests_cpp_186,456,,L4H11->MLP12,L4H11,MLP12,0.03333333333333333,0.05,-0.01666666666666667,7.5
codecontests_cpp_186,456,,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.4666666666666667,0.0,0.4666666666666667,7.5
codecontests_cpp_186,456,,L23H6->MLP27,L23H6,MLP27,0.31666666666666665,0.15,0.16666666666666666,7.5
codecontests_cpp_186,456,,L21H1->MLP27,L21H1,MLP27,0.3,0.13333333333333333,0.16666666666666666,7.5
codecontests_cpp_186,456,,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.2833333333333333,0.0,0.2833333333333333,7.5
codecontests_cpp_186,456,,L11H1->L13H9,L11H1,L13H9,0.08333333333333333,0.08333333333333333,0.0,7.5
codecontests_cpp_186,456,,L11H1->MLP12,L11H1,MLP12,0.08333333333333333,0.15,-0.06666666666666667,7.5
codecontests_cpp_186,456,,MLP16->MLP19,MLP16,MLP19,0.45,0.35,0.10000000000000003,7.5
codecontests_cpp_186,456,,L24H6->MLP27,L24H6,MLP27,0.2833333333333333,0.13333333333333333,0.15,7.5
codecontests_cpp_186,456,,L1H5->L4H11,L1H5,L4H11,0.05,0.03333333333333333,0.01666666666666667,7.5
codecontests_cpp_186,456,,MLP12->MLP16,MLP12,MLP16,0.31666666666666665,0.03333333333333333,0.2833333333333333,7.5
codecontests_cpp_186,456,,MLP20->L21H1,MLP20,L21H1,0.2,0.18333333333333332,0.01666666666666669,7.5
codecontests_cpp_186,456,,L23H6->L24H6,L23H6,L24H6,0.31666666666666665,0.16666666666666666,0.15,7.5
codecontests_cpp_186,456,,L17H8->MLP19,L17H8,MLP19,0.2,0.13333333333333333,0.06666666666666668,7.5
codecontests_cpp_186,456,,MLP20->L21H12,MLP20,L21H12,0.2,0.2,0.0,7.5
codecontests_cpp_186,456,,Input Embed->L4H11,Input Embed,L4H11,1.0,0.9666666666666667,0.033333333333333326,7.5
codecontests_cpp_186,456,,L21H12->L24H6,L21H12,L24H6,0.35,0.25,0.09999999999999998,7.5
codecontests_cpp_186,456,,L4H11->L11H1,L4H11,L11H1,0.03333333333333333,-0.016666666666666666,0.05,7.5
codecontests_cpp_186,456,,MLP16->L18H14,MLP16,L18H14,0.45,0.4666666666666667,-0.016666666666666663,7.5
codecontests_cpp_186,456,,L21H1->L23H6,L21H1,L23H6,0.3,0.2,0.09999999999999998,7.5
codecontests_cpp_186,456,,L21H12->MLP27,L21H12,MLP27,0.35,0.18333333333333332,0.16666666666666666,7.5
codecontests_cpp_284,621,,L11H1->MLP16,L11H1,MLP16,0.03571428571428571,0.008928571428571428,0.026785714285714284,14.0
codecontests_cpp_284,621,,L1H5->L11H1,L1H5,L11H1,0.0,-0.008928571428571428,0.008928571428571428,14.0
codecontests_cpp_284,621,,L21H12->L23H6,L21H12,L23H6,0.5,0.39285714285714285,0.10714285714285715,14.0
codecontests_cpp_284,621,,MLP19->MLP20,MLP19,MLP20,0.4375,0.4107142857142857,0.0267857142857143,14.0
codecontests_cpp_284,621,,L23H6->Residual Output: <tool_call>,L23H6,Residual Output: <tool_call>,0.35714285714285715,0.0,0.35714285714285715,14.0
codecontests_cpp_284,621,,MLP16->MLP17,MLP16,MLP17,0.2767857142857143,0.16964285714285715,0.10714285714285715,14.0
codecontests_cpp_284,621,,MLP12->L13H9,MLP12,L13H9,0.24107142857142858,0.22321428571428573,0.01785714285714285,14.0
codecontests_cpp_284,621,,MLP16->L17H8,MLP16,L17H8,0.2767857142857143,0.25892857142857145,0.01785714285714285,14.0
codecontests_cpp_284,621,,MLP19->L23H6,MLP19,L23H6,0.4375,0.36607142857142855,0.07142857142857145,14.0
codecontests_cpp_284,621,,MLP19->L21H1,MLP19,L21H1,0.4375,0.3392857142857143,0.0982142857142857,14.0
codecontests_cpp_284,621,,L13H9->MLP16,L13H9,MLP16,0.13392857142857142,0.0625,0.07142857142857142,14.0
codecontests_cpp_284,621,,Input Embed->L1H5,Input Embed,L1H5,1.0,1.0267857142857142,-0.02678571428571419,14.0
codecontests_cpp_284,621,,MLP12->MLP17,MLP12,MLP17,0.24107142857142858,0.13392857142857142,0.10714285714285715,14.0
codecontests_cpp_284,621,,MLP12->L17H8,MLP12,L17H8,0.24107142857142858,0.23214285714285715,0.008928571428571425,14.0
codecontests_cpp_284,621,,L18H14->MLP19,L18H14,MLP19,0.07142857142857142,0.10714285714285714,-0.03571428571428571,14.0
codecontests_cpp_284,621,,MLP17->L18H14,MLP17,L18H14,0.21428571428571427,0.23214285714285715,-0.017857142857142877,14.0
codecontests_cpp_284,621,,MLP16->MLP20,MLP16,MLP20,0.2767857142857143,0.21428571428571427,0.06250000000000003,14.0
codecontests_cpp_284,621,,MLP19->L21H12,MLP19,L21H12,0.4375,0.375,0.0625,14.0
codecontests_cpp_284,621,,L4H11->MLP12,L4H11,MLP12,-0.026785714285714284,-0.08035714285714286,0.053571428571428575,14.0
codecontests_cpp_284,621,,MLP27->Residual Output: <tool_call>,MLP27,Residual Output: <tool_call>,0.6160714285714286,0.0,0.6160714285714286,14.0
codecontests_cpp_284,621,,L23H6->MLP27,L23H6,MLP27,0.35714285714285715,0.16964285714285715,0.1875,14.0
codecontests_cpp_284,621,,L21H1->MLP27,L21H1,MLP27,0.41964285714285715,0.20535714285714285,0.2142857142857143,14.0
codecontests_cpp_284,621,,L24H6->Residual Output: <tool_call>,L24H6,Residual Output: <tool_call>,0.4017857142857143,0.0,0.4017857142857143,14.0
codecontests_cpp_284,621,,L11H1->L13H9,L11H1,L13H9,0.03571428571428571,0.044642857142857144,-0.008928571428571432,14.0
codecontests_cpp_284,621,,L11H1->MLP12,L11H1,MLP12,0.03571428571428571,0.026785714285714284,0.008928571428571428,14.0
codecontests_cpp_284,621,,MLP16->MLP19,MLP16,MLP19,0.2767857142857143,0.14285714285714285,0.13392857142857145,14.0
codecontests_cpp_284,621,,L24H6->MLP27,L24H6,MLP27,0.4017857142857143,0.19642857142857142,0.20535714285714288,14.0
codecontests_cpp_284,621,,L1H5->L4H11,L1H5,L4H11,0.0,0.03571428571428571,-0.03571428571428571,14.0
codecontests_cpp_284,621,,MLP12->MLP16,MLP12,MLP16,0.24107142857142858,0.125,0.11607142857142858,14.0
codecontests_cpp_284,621,,MLP20->L21H1,MLP20,L21H1,0.17857142857142858,0.16964285714285715,0.008928571428571425,14.0
codecontests_cpp_284,621,,L23H6->L24H6,L23H6,L24H6,0.35714285714285715,0.17857142857142858,0.17857142857142858,14.0
codecontests_cpp_284,621,,L17H8->MLP19,L17H8,MLP19,0.19642857142857142,0.11607142857142858,0.08035714285714285,14.0
codecontests_cpp_284,621,,MLP20->L21H12,MLP20,L21H12,0.17857142857142858,0.125,0.053571428571428575,14.0
codecontests_cpp_284,621,,Input Embed->L4H11,Input Embed,L4H11,1.0,1.0089285714285714,-0.008928571428571397,14.0
codecontests_cpp_284,621,,L21H12->L24H6,L21H12,L24H6,0.5,0.33035714285714285,0.16964285714285715,14.0
codecontests_cpp_284,621,,L4H11->L11H1,L4H11,L11H1,-0.026785714285714284,0.0,-0.026785714285714284,14.0
codecontests_cpp_284,621,,MLP16->L18H14,MLP16,L18H14,0.2767857142857143,0.26785714285714285,0.008928571428571452,14.0
codecontests_cpp_284,621,,L21H1->L23H6,L21H1,L23H6,0.41964285714285715,0.35714285714285715,0.0625,14.0
codecontests_cpp_284,621,,L21H12->MLP27,L21H12,MLP27,0.5,0.25,0.25,14.0
