global_row_id,output_filename,tool_call_prob,is_tool_call_top1,top1_token_id,top1_token_str,verified_pass
94,apps_python_49.txt,0.0029680305160582066,False,40,I,True
95,apps_python_5.txt,0.0021319573279470205,False,40,I,True
97,apps_python_51.txt,0.003113692393526435,False,40,I,True
99,apps_python_53.txt,0.0013718610862269998,False,40,I,True
100,apps_python_54.txt,0.03069978766143322,False,40,I,True
104,apps_python_58.txt,0.005851216614246368,False,40,I,True
105,apps_python_59.txt,0.03239354118704796,False,40,I,True
107,apps_python_60.txt,0.0006882550078444183,False,40,I,True
111,apps_python_64.txt,0.0015863680746406317,False,40,I,True
116,apps_python_69.txt,0.01692863553762436,False,40,I,True
122,apps_python_74.txt,0.001028062542900443,False,40,I,True
123,apps_python_75.txt,0.03875698149204254,False,40,I,True
124,apps_python_76.txt,0.020917195826768875,False,40,I,True
125,apps_python_77.txt,0.0007038163603283465,False,40,I,True
127,apps_python_79.txt,0.00028283236315473914,False,40,I,True
128,apps_python_8.txt,0.024804089218378067,False,40,I,True
129,apps_python_80.txt,0.0009226731490343809,False,40,I,True
130,apps_python_81.txt,0.002836644882336259,False,40,I,True
131,apps_python_82.txt,0.00176513334736228,False,40,I,True
132,apps_python_83.txt,0.0015853970544412732,False,40,I,True
133,apps_python_84.txt,0.0009803837165236473,False,40,I,True
134,apps_python_85.txt,0.008392486721277237,False,40,I,True
135,apps_python_86.txt,0.006434362381696701,False,40,I,True
136,apps_python_87.txt,0.014756156131625175,False,40,I,True
137,apps_python_88.txt,0.011270429939031601,False,40,I,True
139,apps_python_9.txt,0.016330335289239883,False,40,I,True
141,apps_python_91.txt,0.006614861078560352,False,40,I,True
142,apps_python_92.txt,0.028029782697558403,False,40,I,True
143,apps_python_93.txt,0.015225844457745552,False,40,I,True
144,apps_python_94.txt,0.0018676089821383357,False,40,I,True
145,apps_python_95.txt,0.031924132257699966,False,40,I,True
146,apps_python_96.txt,0.012395700439810753,False,40,I,True
147,apps_python_97.txt,0.0219597015529871,False,40,I,True
148,apps_python_98.txt,0.004667052533477545,False,40,I,True
149,apps_python_99.txt,0.00018216152966488153,False,40,I,True
150,codecontests_cpp_1.txt,0.0031002049800008535,False,40,I,True
152,codecontests_cpp_100.txt,0.0006983751663938165,False,40,I,True
158,codecontests_cpp_106.txt,0.010314826853573322,False,40,I,True
160,codecontests_cpp_108.txt,0.03260137513279915,False,40,I,True
161,codecontests_cpp_109.txt,0.048869095742702484,False,40,I,True
162,codecontests_cpp_11.txt,0.021220512688159943,False,40,I,True
163,codecontests_cpp_110.txt,0.003454862628132105,False,40,I,True
165,codecontests_cpp_112.txt,0.021250605583190918,False,40,I,True
166,codecontests_cpp_113.txt,0.022735998034477234,False,40,I,True
167,codecontests_cpp_114.txt,0.029969872906804085,False,40,I,True
168,codecontests_cpp_115.txt,0.027866825461387634,False,40,I,True
169,codecontests_cpp_116.txt,0.001089584780856967,False,40,I,True
170,codecontests_cpp_117.txt,0.03689459338784218,False,40,I,True
171,codecontests_cpp_118.txt,0.034862007945775986,False,40,I,True
173,codecontests_cpp_12.txt,0.03370831161737442,False,40,I,True
177,codecontests_cpp_123.txt,0.033798445016145706,False,40,I,True
178,codecontests_cpp_124.txt,0.00804592203348875,False,40,I,True
179,codecontests_cpp_125.txt,0.00218571862205863,False,40,I,True
180,codecontests_cpp_126.txt,0.006277834065258503,False,40,I,True
181,codecontests_cpp_127.txt,0.027458712458610535,False,40,I,True
185,codecontests_cpp_130.txt,0.0048360018990933895,False,40,I,True
186,codecontests_cpp_131.txt,0.0006836666143499315,False,40,I,True
187,codecontests_cpp_132.txt,0.0021573102567344904,False,40,I,True
189,codecontests_cpp_134.txt,0.027652915567159653,False,40,I,True
191,codecontests_cpp_136.txt,0.009840223006904125,False,40,I,True
192,codecontests_cpp_137.txt,0.0030136320274323225,False,40,I,True
193,codecontests_cpp_138.txt,0.0033055308740586042,False,40,I,True
194,codecontests_cpp_139.txt,0.008923758752644062,False,40,I,True
195,codecontests_cpp_14.txt,0.007447210606187582,False,40,I,True
196,codecontests_cpp_140.txt,0.0014503814745694399,False,40,I,True
197,codecontests_cpp_141.txt,0.03780613839626312,False,40,I,True
198,codecontests_cpp_142.txt,0.005048674996942282,False,40,I,True
199,codecontests_cpp_143.txt,0.023652251809835434,False,40,I,True
201,codecontests_cpp_145.txt,0.0007508666603825986,False,40,I,True
203,codecontests_cpp_147.txt,0.0024428467731922865,False,40,I,True
204,codecontests_cpp_148.txt,0.034698355942964554,False,40,I,True
205,codecontests_cpp_149.txt,0.030404692515730858,False,40,I,True
206,codecontests_cpp_15.txt,0.01613137125968933,False,40,I,True
209,codecontests_cpp_152.txt,0.014661555178463459,False,40,I,True
210,codecontests_cpp_153.txt,0.04586731269955635,False,40,I,True
211,codecontests_cpp_154.txt,0.012491419911384583,False,40,I,True
213,codecontests_cpp_156.txt,0.002561605302616954,False,40,I,True
215,codecontests_cpp_158.txt,0.010255228728055954,False,40,I,True
216,codecontests_cpp_159.txt,0.007305690087378025,False,40,I,True
217,codecontests_cpp_16.txt,0.009001093916594982,False,40,I,True
219,codecontests_cpp_161.txt,0.0365450382232666,False,40,I,True
220,codecontests_cpp_162.txt,0.01063667330890894,False,40,I,True
221,codecontests_cpp_163.txt,0.0019598971121013165,False,40,I,True
223,codecontests_cpp_165.txt,0.013011137954890728,False,40,I,True
228,codecontests_cpp_17.txt,0.01257081888616085,False,40,I,True
229,codecontests_cpp_170.txt,0.0075838603079319,False,40,I,True
230,codecontests_cpp_171.txt,0.007778409868478775,False,40,I,True
232,codecontests_cpp_173.txt,0.003500057617202401,False,40,I,True
233,codecontests_cpp_174.txt,0.026654332876205444,False,40,I,True
234,codecontests_cpp_175.txt,0.015425756573677063,False,40,I,True
236,codecontests_cpp_177.txt,0.03941885754466057,False,40,I,True
237,codecontests_cpp_178.txt,0.000758363981731236,False,40,I,True
239,codecontests_cpp_18.txt,0.00905388593673706,False,40,I,True
241,codecontests_cpp_181.txt,0.021492041647434235,False,40,I,True
242,codecontests_cpp_182.txt,0.005293751135468483,False,40,I,True
245,codecontests_cpp_185.txt,0.015531300567090511,False,40,I,True
246,codecontests_cpp_186.txt,0.012900114059448242,False,40,I,True
248,codecontests_cpp_188.txt,0.017673980444669724,False,40,I,True
249,codecontests_cpp_189.txt,0.0483824647963047,False,40,I,True
251,codecontests_cpp_190.txt,0.004042488522827625,False,40,I,True
252,codecontests_cpp_191.txt,0.0013042389182373881,False,40,I,True
253,codecontests_cpp_192.txt,0.01609974168241024,False,40,I,True
255,codecontests_cpp_194.txt,0.005516455043107271,False,40,I,True
256,codecontests_cpp_195.txt,0.009910650551319122,False,40,I,True
258,codecontests_cpp_197.txt,0.01712687872350216,False,40,I,True
260,codecontests_cpp_199.txt,0.016637183725833893,False,40,I,True
262,codecontests_cpp_20.txt,0.041702963411808014,False,40,I,True
263,codecontests_cpp_200.txt,0.013498539105057716,False,40,I,True
264,codecontests_cpp_201.txt,0.0006563643692061305,False,40,I,True
265,codecontests_cpp_202.txt,0.04539870098233223,False,40,I,True
266,codecontests_cpp_203.txt,0.025315845385193825,False,40,I,True
267,codecontests_cpp_204.txt,0.0024083752650767565,False,40,I,True
269,codecontests_cpp_206.txt,0.0020566752646118402,False,40,I,True
270,codecontests_cpp_207.txt,0.0333542563021183,False,40,I,True
275,codecontests_cpp_211.txt,0.00023284554481506348,False,40,I,True
277,codecontests_cpp_213.txt,0.03740047663450241,False,40,I,True
279,codecontests_cpp_215.txt,0.010943465866148472,False,40,I,True
280,codecontests_cpp_216.txt,0.003153245197609067,False,40,I,True
282,codecontests_cpp_218.txt,0.0071388366632163525,False,40,I,True
283,codecontests_cpp_219.txt,0.03226823732256889,False,40,I,True
284,codecontests_cpp_22.txt,0.04029027745127678,False,40,I,True
285,codecontests_cpp_220.txt,0.012401210144162178,False,40,I,True
288,codecontests_cpp_223.txt,0.005181350279599428,False,40,I,True
289,codecontests_cpp_224.txt,0.012042750604450703,False,40,I,True
290,codecontests_cpp_225.txt,0.002562905428931117,False,40,I,True
292,codecontests_cpp_227.txt,0.006811561994254589,False,40,I,True
293,codecontests_cpp_228.txt,0.010104038752615452,False,40,I,True
294,codecontests_cpp_229.txt,0.015808474272489548,False,40,I,True
295,codecontests_cpp_23.txt,0.004975875373929739,False,40,I,True
301,codecontests_cpp_235.txt,0.038225967437028885,False,40,I,True
302,codecontests_cpp_236.txt,0.018457598984241486,False,40,I,True
306,codecontests_cpp_24.txt,0.013570303097367287,False,40,I,True
309,codecontests_cpp_242.txt,0.03377608209848404,False,40,I,True
312,codecontests_cpp_245.txt,0.015108104795217514,False,40,I,True
313,codecontests_cpp_246.txt,0.0033380649983882904,False,40,I,True
315,codecontests_cpp_248.txt,0.014418398961424828,False,40,I,True
316,codecontests_cpp_249.txt,0.004071452189236879,False,40,I,True
320,codecontests_cpp_252.txt,0.042714398354291916,False,40,I,True
321,codecontests_cpp_253.txt,0.002831471851095557,False,40,I,True
322,codecontests_cpp_254.txt,0.0018978483276441693,False,40,I,True
323,codecontests_cpp_255.txt,0.00042489031329751015,False,40,I,True
324,codecontests_cpp_256.txt,0.04470577463507652,False,40,I,True
325,codecontests_cpp_257.txt,0.030470818281173706,False,40,I,True
326,codecontests_cpp_258.txt,0.02137772925198078,False,40,I,True
327,codecontests_cpp_259.txt,0.001080922083929181,False,40,I,True
328,codecontests_cpp_26.txt,0.018751483410596848,False,40,I,True
330,codecontests_cpp_261.txt,0.011225913651287556,False,40,I,True
331,codecontests_cpp_262.txt,0.023704683408141136,False,40,I,True
332,codecontests_cpp_263.txt,0.012747294269502163,False,40,I,True
333,codecontests_cpp_264.txt,0.004167511127889156,False,40,I,True
334,codecontests_cpp_265.txt,0.017272435128688812,False,40,I,True
337,codecontests_cpp_268.txt,0.012509802356362343,False,40,I,True
339,codecontests_cpp_27.txt,0.020877616479992867,False,40,I,True
342,codecontests_cpp_272.txt,0.0008198086870834231,False,40,I,True
344,codecontests_cpp_274.txt,0.01468593254685402,False,40,I,True
346,codecontests_cpp_276.txt,0.014927106909453869,False,40,I,True
347,codecontests_cpp_277.txt,0.006195932161062956,False,40,I,True
349,codecontests_cpp_279.txt,0.0006541609182022512,False,40,I,True
350,codecontests_cpp_28.txt,0.04601864516735077,False,40,I,True
352,codecontests_cpp_281.txt,0.004469884093850851,False,40,I,True
354,codecontests_cpp_283.txt,0.00768148573115468,False,40,I,True
355,codecontests_cpp_284.txt,0.0002740876516327262,False,40,I,True
356,codecontests_cpp_285.txt,0.008596311323344707,False,40,I,True
359,codecontests_cpp_288.txt,0.00946816150099039,False,40,I,True
361,codecontests_cpp_29.txt,0.025285637006163597,False,40,I,True
362,codecontests_cpp_290.txt,0.012616554275155067,False,40,I,True
363,codecontests_cpp_291.txt,0.022175200283527374,False,40,I,True
364,codecontests_cpp_292.txt,0.020704399794340134,False,40,I,True
366,codecontests_cpp_294.txt,0.008407835848629475,False,40,I,True
367,codecontests_cpp_295.txt,0.04588612541556358,False,40,I,True
368,codecontests_cpp_296.txt,0.03216874599456787,False,40,I,True
369,codecontests_cpp_297.txt,0.020001858472824097,False,40,I,True
370,codecontests_cpp_298.txt,0.024394676089286804,False,40,I,True
372,codecontests_cpp_3.txt,0.014836671762168407,False,40,I,True
373,codecontests_cpp_30.txt,0.01746770553290844,False,40,I,True
375,codecontests_cpp_301.txt,0.006091234274208546,False,40,I,True
376,codecontests_cpp_302.txt,0.006759443785995245,False,40,I,True
377,codecontests_cpp_303.txt,0.03000190295279026,False,40,I,True
378,codecontests_cpp_304.txt,0.049156658351421356,False,40,I,True
380,codecontests_cpp_306.txt,0.006835952401161194,False,40,I,True
383,codecontests_cpp_309.txt,0.025093311443924904,False,40,I,True
385,codecontests_cpp_310.txt,0.004463221877813339,False,40,I,True
387,codecontests_cpp_312.txt,0.04018329456448555,False,40,I,True
388,codecontests_cpp_313.txt,0.00029499238007701933,False,40,I,True
389,codecontests_cpp_314.txt,0.015508181415498257,False,40,I,True
390,codecontests_cpp_315.txt,0.00930609367787838,False,40,I,True
392,codecontests_cpp_317.txt,0.04210337623953819,False,40,I,True
393,codecontests_cpp_318.txt,0.02407921850681305,False,40,I,True
394,codecontests_cpp_319.txt,0.025301748886704445,False,40,I,True
395,codecontests_cpp_32.txt,0.005087971221655607,False,40,I,True
396,codecontests_cpp_320.txt,0.0002591577067505568,False,40,I,True
398,codecontests_cpp_322.txt,0.013752938248217106,False,40,I,True
399,codecontests_cpp_323.txt,0.02064698189496994,False,40,I,True
402,codecontests_cpp_326.txt,0.01680285483598709,False,40,I,True
403,codecontests_cpp_327.txt,0.035484906286001205,False,40,I,True
404,codecontests_cpp_328.txt,0.007042033597826958,False,40,I,True
405,codecontests_cpp_329.txt,0.019872035831212997,False,40,I,True
406,codecontests_cpp_33.txt,0.009621849283576012,False,40,I,True
407,codecontests_cpp_330.txt,0.00120146619156003,False,40,I,True
409,codecontests_cpp_332.txt,0.0024233278818428516,False,40,I,True
410,codecontests_cpp_333.txt,0.029577918350696564,False,40,I,True
411,codecontests_cpp_334.txt,0.03020700439810753,False,40,I,True
412,codecontests_cpp_335.txt,0.04374052211642265,False,40,I,True
414,codecontests_cpp_337.txt,0.03828039765357971,False,40,I,True
416,codecontests_cpp_339.txt,0.016753125935792923,False,40,I,True
418,codecontests_cpp_340.txt,0.011320347897708416,False,40,I,True
419,codecontests_cpp_341.txt,0.00437153922393918,False,40,I,True
420,codecontests_cpp_342.txt,0.006081066094338894,False,40,I,True
421,codecontests_cpp_343.txt,0.014969361014664173,False,40,I,True
422,codecontests_cpp_344.txt,0.01559134479612112,False,40,I,True
424,codecontests_cpp_346.txt,0.01820932887494564,False,40,I,True
425,codecontests_cpp_347.txt,0.029883112758398056,False,40,I,True
427,codecontests_cpp_349.txt,0.02991909720003605,False,40,I,True
428,codecontests_cpp_35.txt,0.020524557679891586,False,40,I,True
433,codecontests_cpp_354.txt,0.009079376235604286,False,40,I,True
436,codecontests_cpp_357.txt,0.04151296988129616,False,40,I,True
437,codecontests_cpp_358.txt,0.048978835344314575,False,40,I,True
440,codecontests_cpp_360.txt,0.03517479822039604,False,40,I,True
441,codecontests_cpp_361.txt,0.0037896723952144384,False,40,I,True
442,codecontests_cpp_362.txt,0.0051995860412716866,False,40,I,True
445,codecontests_cpp_365.txt,0.0009599994518794119,False,40,I,True
446,codecontests_cpp_366.txt,0.0019422948826104403,False,40,I,True
447,codecontests_cpp_367.txt,0.005545560736209154,False,40,I,True
448,codecontests_cpp_368.txt,0.0022589797154068947,False,40,I,True
449,codecontests_cpp_369.txt,0.0036821672692894936,False,40,I,True
451,codecontests_cpp_370.txt,0.010918030515313148,False,40,I,True
452,codecontests_cpp_371.txt,0.028089672327041626,False,40,I,True
453,codecontests_cpp_372.txt,0.022655047476291656,False,40,I,True
454,codecontests_cpp_373.txt,0.002838593441992998,False,40,I,True
455,codecontests_cpp_374.txt,0.005432339385151863,False,40,I,True
456,codecontests_cpp_375.txt,0.03502991423010826,False,40,I,True
459,codecontests_cpp_378.txt,0.041988056153059006,False,40,I,True
460,codecontests_cpp_379.txt,0.003376447129994631,False,40,I,True
462,codecontests_cpp_380.txt,0.0015629120171070099,False,40,I,True
465,codecontests_cpp_383.txt,0.007218965329229832,False,40,I,True
466,codecontests_cpp_384.txt,0.0003411713696550578,False,40,I,True
468,codecontests_cpp_386.txt,0.007906540296971798,False,40,I,True
471,codecontests_cpp_389.txt,0.012150799855589867,False,40,I,True
472,codecontests_cpp_39.txt,0.0265827476978302,False,40,I,True
473,codecontests_cpp_390.txt,0.02158760279417038,False,40,I,True
474,codecontests_cpp_391.txt,0.011561205610632896,False,40,I,True
476,codecontests_cpp_393.txt,0.013008160516619682,False,40,I,True
478,codecontests_cpp_395.txt,0.01951899752020836,False,40,I,True
480,codecontests_cpp_397.txt,0.015569414012134075,False,40,I,True
481,codecontests_cpp_398.txt,0.011562925763428211,False,40,I,True
483,codecontests_cpp_4.txt,0.003598647192120552,False,40,I,True
484,codecontests_cpp_40.txt,0.009091471321880817,False,40,I,True
486,codecontests_cpp_401.txt,0.02669651247560978,False,40,I,True
487,codecontests_cpp_402.txt,0.0016558317001909018,False,40,I,True
492,codecontests_cpp_407.txt,0.033150602132081985,False,40,I,True
493,codecontests_cpp_408.txt,0.004220627248287201,False,40,I,True
494,codecontests_cpp_409.txt,0.0214470773935318,False,40,I,True
495,codecontests_cpp_41.txt,0.024769149720668793,False,40,I,True
497,codecontests_cpp_411.txt,0.00954445917159319,False,40,I,True
498,codecontests_cpp_412.txt,0.02470182627439499,False,40,I,True
500,codecontests_cpp_414.txt,0.009727641008794308,False,40,I,True
502,codecontests_cpp_416.txt,0.028545355424284935,False,40,I,True
503,codecontests_cpp_417.txt,0.019185474142432213,False,40,I,True
504,codecontests_cpp_418.txt,0.02146156318485737,False,40,I,True
505,codecontests_cpp_419.txt,0.0006811986677348614,False,40,I,True
506,codecontests_cpp_42.txt,0.006091583054512739,False,40,I,True
507,codecontests_cpp_420.txt,0.0016705956077203155,False,40,I,True
508,codecontests_cpp_421.txt,0.0005345413228496909,False,40,I,True
509,codecontests_cpp_422.txt,0.0007657316164113581,False,40,I,True
510,codecontests_cpp_423.txt,0.0017861479427665472,False,40,I,True
511,codecontests_cpp_424.txt,0.016566190868616104,False,40,I,True
513,codecontests_cpp_426.txt,0.049473173916339874,False,40,I,True
514,codecontests_cpp_427.txt,0.00609569763764739,False,40,I,True
515,codecontests_cpp_428.txt,0.009698757901787758,False,40,I,True
516,codecontests_cpp_429.txt,0.0017925780266523361,False,40,I,True
517,codecontests_cpp_43.txt,0.0064163836650550365,False,40,I,True
518,codecontests_cpp_430.txt,0.048292022198438644,False,40,I,True
520,codecontests_cpp_432.txt,0.004966327454894781,False,785,The,True
523,codecontests_cpp_435.txt,0.023440629243850708,False,40,I,True
524,codecontests_cpp_436.txt,0.0009867866756394506,False,40,I,True
525,codecontests_cpp_437.txt,0.005449358373880386,False,40,I,True
526,codecontests_cpp_438.txt,0.004627625457942486,False,40,I,True
527,codecontests_cpp_439.txt,0.038613539189100266,False,40,I,True
528,codecontests_cpp_44.txt,0.043201420456171036,False,40,I,True
529,codecontests_cpp_440.txt,0.001441052882000804,False,40,I,True
530,codecontests_cpp_441.txt,0.000719277944881469,False,40,I,True
533,codecontests_cpp_444.txt,0.021770363673567772,False,40,I,True
535,codecontests_cpp_446.txt,0.005282364785671234,False,40,I,True
536,codecontests_cpp_447.txt,0.021890783682465553,False,40,I,True
538,codecontests_cpp_449.txt,0.04581458866596222,False,40,I,True
539,codecontests_cpp_45.txt,0.001997409388422966,False,40,I,True
541,codecontests_cpp_451.txt,0.006576102692633867,False,40,I,True
542,codecontests_cpp_452.txt,0.023353787139058113,False,40,I,True
544,codecontests_cpp_454.txt,0.009115120396018028,False,40,I,True
547,codecontests_cpp_457.txt,0.034706562757492065,False,40,I,True
548,codecontests_cpp_458.txt,0.001654619351029396,False,40,I,True
550,codecontests_cpp_46.txt,0.000648107728920877,False,40,I,True
554,codecontests_cpp_463.txt,0.005280007142573595,False,40,I,True
559,codecontests_cpp_468.txt,0.013575972989201546,False,40,I,True
560,codecontests_cpp_469.txt,0.029793191701173782,False,40,I,True
561,codecontests_cpp_47.txt,0.03434169292449951,False,40,I,True
562,codecontests_cpp_470.txt,0.002254576189443469,False,40,I,True
564,codecontests_cpp_472.txt,0.031884148716926575,False,40,I,True
565,codecontests_cpp_473.txt,0.011676820926368237,False,40,I,True
567,codecontests_cpp_475.txt,0.0024060565046966076,False,40,I,True
568,codecontests_cpp_476.txt,0.002030610106885433,False,40,I,True
569,codecontests_cpp_477.txt,0.008630598895251751,False,40,I,True
571,codecontests_cpp_479.txt,0.028847429901361465,False,40,I,True
572,codecontests_cpp_48.txt,0.004448587074875832,False,40,I,True
574,codecontests_cpp_481.txt,0.0034167817793786526,False,40,I,True
576,codecontests_cpp_483.txt,0.004687571432441473,False,40,I,True
578,codecontests_cpp_485.txt,0.0440942645072937,False,40,I,True
579,codecontests_cpp_486.txt,0.005488663446158171,False,40,I,True
581,codecontests_cpp_488.txt,0.017181582748889923,False,40,I,True
583,codecontests_cpp_49.txt,0.041279181838035583,False,40,I,True
584,codecontests_cpp_490.txt,0.030625922605395317,False,40,I,True
586,codecontests_cpp_492.txt,0.007978544570505619,False,40,I,True
587,codecontests_cpp_493.txt,0.002655714051797986,False,40,I,True
588,codecontests_cpp_494.txt,0.0026794697623699903,False,40,I,True
594,codecontests_cpp_5.txt,0.007597628980875015,False,40,I,True
595,codecontests_cpp_50.txt,0.011283335275948048,False,40,I,True
596,codecontests_cpp_500.txt,0.0015462599694728851,False,40,I,True
598,codecontests_cpp_502.txt,0.0036678537726402283,False,40,I,True
599,codecontests_cpp_503.txt,0.002935814205557108,False,40,I,True
600,codecontests_cpp_504.txt,0.01129923015832901,False,40,I,True
601,codecontests_cpp_505.txt,0.014021756127476692,False,40,I,True
604,codecontests_cpp_508.txt,0.000802548776846379,False,40,I,True
605,codecontests_cpp_509.txt,0.00014300314069259912,False,40,I,True
607,codecontests_cpp_510.txt,0.0026414075400680304,False,40,I,True
608,codecontests_cpp_511.txt,0.00010137231583939865,False,40,I,True
609,codecontests_cpp_512.txt,8.90324663487263e-05,False,40,I,True
612,codecontests_cpp_515.txt,0.007677706889808178,False,40,I,True
613,codecontests_cpp_516.txt,0.03556784614920616,False,40,I,True
614,codecontests_cpp_517.txt,0.005396154243499041,False,40,I,True
617,codecontests_cpp_52.txt,0.012828858569264412,False,40,I,True
618,codecontests_cpp_520.txt,0.018030133098363876,False,40,I,True
620,codecontests_cpp_522.txt,0.028937751427292824,False,40,I,True
622,codecontests_cpp_524.txt,0.004974983166903257,False,40,I,True
624,codecontests_cpp_526.txt,0.02776670642197132,False,40,I,True
625,codecontests_cpp_527.txt,0.04988059774041176,False,40,I,True
626,codecontests_cpp_528.txt,0.0021738321520388126,False,40,I,True
627,codecontests_cpp_529.txt,0.0054773688316345215,False,40,I,True
628,codecontests_cpp_53.txt,0.010977750644087791,False,40,I,True
630,codecontests_cpp_531.txt,0.001126588904298842,False,40,I,True
633,codecontests_cpp_534.txt,0.034567758440971375,False,40,I,True
634,codecontests_cpp_535.txt,0.022709688171744347,False,40,I,True
635,codecontests_cpp_536.txt,0.01048233825713396,False,40,I,True
637,codecontests_cpp_538.txt,0.03630701079964638,False,40,I,True
640,codecontests_cpp_540.txt,0.005277047399431467,False,40,I,True
641,codecontests_cpp_541.txt,0.011602669954299927,False,40,I,True
642,codecontests_cpp_542.txt,0.022471200674772263,False,40,I,True
644,codecontests_cpp_544.txt,0.033380795270204544,False,40,I,True
646,codecontests_cpp_546.txt,0.00018671591533347964,False,40,I,True
648,codecontests_cpp_548.txt,0.0020098525565117598,False,40,I,True
651,codecontests_cpp_550.txt,0.0013180834939703345,False,40,I,True
653,codecontests_cpp_552.txt,0.0032743127085268497,False,40,I,True
655,codecontests_cpp_554.txt,0.023854313418269157,False,40,I,True
657,codecontests_cpp_556.txt,0.00510591734200716,False,40,I,True
658,codecontests_cpp_557.txt,0.03043648786842823,False,40,I,True
659,codecontests_cpp_558.txt,0.006959859281778336,False,40,I,True
661,codecontests_cpp_56.txt,0.0021610248368233442,False,40,I,True
662,codecontests_cpp_560.txt,0.009135501459240913,False,40,I,True
664,codecontests_cpp_562.txt,0.0009794174693524837,False,40,I,True
665,codecontests_cpp_563.txt,0.0009770292090252042,False,40,I,True
666,codecontests_cpp_564.txt,0.008175496011972427,False,40,I,True
667,codecontests_cpp_565.txt,0.002334571210667491,False,40,I,True
668,codecontests_cpp_566.txt,0.011690950021147728,False,40,I,True
669,codecontests_cpp_567.txt,0.0015264857793226838,False,40,I,True
